pop,years,Ne
Europe-Middle East,197.83188827841641,27913.830242720447
Europe-Middle East,199.66424501097933,27913.830242720447
Europe-Middle East,201.51357338155583,27913.830242720447
Europe-Middle East,203.3800305846982,28060.304842058416
Europe-Middle East,205.2637752709252,28060.304842058416
Europe-Middle East,207.1649675602069,27786.276452854305
Europe-Middle East,209.083769055575,27917.04263529159
Europe-Middle East,211.02034285685966,28012.384454164494
Europe-Middle East,212.9748535745521,27913.830242720447
Europe-Middle East,214.94746734379805,28012.384454164494
Europe-Middle East,216.93835183851843,28155.036235048632
Europe-Middle East,218.94767628566206,28012.384454164494
Europe-Middle East,220.9756114795903,28155.036235048632
Europe-Middle East,223.02232979659385,28620.97506703993
Europe-Middle East,225.08800520954617,28743.27833249225
Europe-Middle East,227.17281330269049,28880.261234911457
Europe-Middle East,229.27693128656486,28951.700863888746
Europe-Middle East,231.40053801306541,28799.236323731777
Europe-Middle East,233.54381399064792,28880.261234911457
Europe-Middle East,235.7069413996728,28951.700863888746
Europe-Middle East,237.89010410788933,28981.619643607257
Europe-Middle East,240.09348768606517,29240.37045452621
Europe-Middle East,242.31727942376006,28953.93689157105
Europe-Middle East,244.56166834524464,28795.40232312864
Europe-Middle East,246.82684522556926,28646.10248627601
Europe-Middle East,249.11300260677885,28646.10248627601
Europe-Middle East,251.42033481427967,28155.036235048632
Europe-Middle East,253.7490379733572,27881.417773306137
Europe-Middle East,256.0993100258459,27317.021428046537
Europe-Middle East,258.4713507469564,27215.3561601903
Europe-Middle East,260.8653617622548,27145.064441210598
Europe-Middle East,263.281546564802,26948.45412738422
Europe-Middle East,265.7201105324507,26505.274010869343
Europe-Middle East,268.1812609453015,26371.36586623567
Europe-Middle East,270.6652070033241,26216.41784491633
Europe-Middle East,273.1721598441376,25551.578186417795
Europe-Middle East,275.7023325609582,25045.780955602422
Europe-Middle East,278.25594022071255,24856.76130169764
Europe-Middle East,280.8331998823173,24435.267434407524
Europe-Middle East,283.43433061513093,24300.943409132633
Europe-Middle East,286.0595535175742,24218.255292190886
Europe-Middle East,288.7090917359235,24144.49060231869
Europe-Middle East,291.3831704832789,23886.76164558139
Europe-Middle East,294.08201705870636,23719.563636492116
Europe-Middle East,296.8058608665602,23637.015062449485
Europe-Middle East,299.5549334359813,23142.192513364706
Europe-Middle East,302.3294684405776,23012.253548645313
Europe-Middle East,305.1297017182871,22985.303725358484
Europe-Middle East,307.9558712914226,22861.763627158198
Europe-Middle East,310.8082173869064,22418.844602373
Europe-Middle East,313.68698245668764,22256.800970175398
Europe-Middle East,316.59241119835207,22058.34258730866
Europe-Middle East,319.52475057592136,21771.135369709227
Europe-Middle East,322.4842498408442,21554.484377783716
Europe-Middle East,325.4711605531848,21384.746899908427
Europe-Middle East,328.48573660300434,21175.150881973466
Europe-Middle East,331.5282342319423,21026.133503882946
Europe-Middle East,334.59891205499747,20541.64762955138
Europe-Middle East,337.69803108250915,20112.474283943964
Europe-Middle East,340.8258547423452,19860.367810185304
Europe-Middle East,343.98264890229245,19674.22227977577
Europe-Middle East,347.1686818926559,18772.551444682125
Europe-Middle East,350.3842245290676,18372.211808934386
Europe-Middle East,353.62955013550425,17865.65021846131
Europe-Middle East,356.90493456752296,17262.880689076537
Europe-Middle East,360.210656235707,17166.81763148216
Europe-Middle East,363.54699612933183,16606.69702361883
Europe-Middle East,366.9142378402494,16349.116933795352
Europe-Middle East,370.31266758699275,15755.212906346587
Europe-Middle East,373.74257423910643,15404.332954439533
Europe-Middle East,377.2042493416998,14627.650214726806
Europe-Middle East,380.6979871402284,14175.281004228149
Europe-Middle East,384.2240846055061,13366.680673002294
Europe-Middle East,387.78284145894577,13213.727226323537
Europe-Middle East,391.3745601980384,12910.74629354153
Europe-Middle East,394.99954612206426,11826.023660319846
Europe-Middle East,398.6581073580439,11208.13147671409
Europe-Middle East,402.3505548869293,11142.551994863124
Europe-Middle East,406.0772025700365,10540.225707470781
Europe-Middle East,409.8383671757261,10268.677261854113
Europe-Middle East,413.6343684063273,9911.696273392252
Europe-Middle East,417.46552892531344,9735.653353133277
Europe-Middle East,421.3321743847289,9595.860355995199
Europe-Middle East,425.2346334528682,8986.395453095232
Europe-Middle East,429.1732378422157,8888.598486054303
Europe-Middle East,433.1483223376398,8711.372551237671
Europe-Middle East,437.1602248248502,8358.324582040428
Europe-Middle East,441.209286319119,8172.469125050893
Europe-Middle East,445.2958509942655,8039.011366305873
Europe-Middle East,449.42026621191417,7949.757254230756
Europe-Middle East,453.5828825510186,7890.539156987605
Europe-Middle East,457.78405383766165,7793.446291683708
Europe-Middle East,462.0241371751313,7702.9171024633815
Europe-Middle East,466.3034929742731,7595.582413634613
Europe-Middle East,470.6224849841281,7517.714478894252
Europe-Middle East,474.98148032284996,7482.643786620178
Europe-Middle East,479.38084950891067,7451.802763768113
Europe-Middle East,483.8209664925957,7451.802763768113
Europe-Middle East,488.302208687788,7439.337995280817
Europe-Middle East,492.8249570040514,7412.676168276411
Europe-Middle East,497.38959587900627,7399.955580596239
Europe-Middle East,501.99651331100796,7379.655452793304
Europe-Middle East,506.64610089212687,7282.871222552711
Europe-Middle East,511.3387538414326,7285.171565108427
Europe-Middle East,516.0748710385908,7282.871222552711
Europe-Middle East,520.854855057766,7257.510371368431
Europe-Middle East,525.6791122018419,7243.170068423243
Europe-Middle East,530.5480525369574,7233.036646333361
Europe-Middle East,535.4620899273607,7211.708530659421
Europe-Middle East,540.4216420705915,7195.77294915403
Europe-Middle East,545.4271305329836,7170.259735104514
Europe-Middle East,550.4789807854967,7151.554985809051
Europe-Middle East,555.5776222398878,7150.815897850522
Europe-Middle East,560.7234882852033,7148.4577598357655
Europe-Middle East,565.9170163246242,7148.4577598357655
Europe-Middle East,571.1586478126435,7148.4577598357655
Europe-Middle East,576.4488282925873,7143.633342229297
Europe-Middle East,581.7880074344936,7126.472767694839
Europe-Middle East,587.1766390733255,7126.472767694839
Europe-Middle East,592.6151812475553,7116.552318302512
Europe-Middle East,598.1040962380944,7092.002586587495
Europe-Middle East,603.6438506075863,7080.657498602993
Europe-Middle East,609.2349152400711,7034.349115535126
Europe-Middle East,614.8777653810023,6979.478877526125
Europe-Middle East,620.57288067765,6979.478877526125
Europe-Middle East,626.3207452198692,6975.700458551355
Europe-Middle East,632.1218475812448,6977.4868733507365
Europe-Middle East,637.9766808606282,6977.4868733507365
Europe-Middle East,643.885742724042,6896.819761521552
Europe-Middle East,649.8495354469889,6882.777530481846
Europe-Middle East,655.8685659571435,6854.777707251022
Europe-Middle East,661.9433458774395,6844.814708239791
Europe-Middle East,668.0743915695615,6805.220539885144
Europe-Middle East,674.2622241778341,6787.527209170774
Europe-Middle East,680.5073696735207,6787.527209170774
Europe-Middle East,686.8103588995307,6771.982047114483
Europe-Middle East,693.1717276155407,6738.947116827501
Europe-Middle East,699.5920165435374,6704.320532063084
Europe-Middle East,706.0717714137772,6682.709651214898
Europe-Middle East,712.6115430111745,6674.192925675969
Europe-Middle East,719.2118872221192,6655.8168131806215
Europe-Middle East,725.8733650817254,6631.051873532286
Europe-Middle East,732.596542821523,6602.413321287497
Europe-Middle East,739.3819919175867,6567.966459369554
Europe-Middle East,746.2302891391108,6457.658872244043
Europe-Middle East,753.1420165974376,6431.921512019879
Europe-Middle East,760.117761795533,6375.645252352005
Europe-Middle East,767.1581176779302,6336.32088806154
Europe-Middle East,774.263682681127,6302.414969813801
Europe-Middle East,781.4350607844542,6223.620758400212
Europe-Middle East,788.6728615614156,6122.441732642242
Europe-Middle East,795.9777002314985,6040.7248928194595
Europe-Middle East,803.3501977124735,6034.828553545722
Europe-Middle East,810.7909806731686,5999.611076496073
Europe-Middle East,818.3006815867388,5954.360424057392
Europe-Middle East,825.8799387844272,5895.582853442201
Europe-Middle East,833.5293965098195,5809.501158846088
Europe-Middle East,841.2497049736118,5781.800863570832
Europe-Middle East,849.0415204088747,5725.768331338135
Europe-Middle East,856.9055051268347,5689.396171068351
Europe-Middle East,864.8423275731726,5621.951257279421
Europe-Middle East,872.8526623848379,5583.281895785834
Europe-Middle East,880.9371904473991,5583.281895785834
Europe-Middle East,889.0965989529158,5569.667503415603
Europe-Middle East,897.3315814583519,5560.559979569189
Europe-Middle East,905.6428379445294,5551.041676859289
Europe-Middle East,914.0310748756232,5516.843443493746
Europe-Middle East,922.4970052592174,5501.210775104702
Europe-Middle East,931.0413487069075,5499.879887886387
Europe-Middle East,939.664831495469,5474.043831250915
Europe-Middle East,948.3681866285928,5440.44738938933
Europe-Middle East,957.1521538991865,5432.014313043399
Europe-Middle East,966.0174799522646,5413.6905049132365
Europe-Middle East,974.9649183484086,5354.295663770381
Europe-Middle East,983.9952296278227,5267.407428273123
Europe-Middle East,993.1091813749802,5227.545171387181
Europe-Middle East,1002.3075482838655,5184.107218646551
Europe-Middle East,1011.5911122238298,5154.141072077533
Europe-Middle East,1020.9606623060466,5110.803842366307
Europe-Middle East,1030.4169949505874,5017.00363653469
Europe-Middle East,1039.9609139541203,4993.3077550371
Europe-Middle East,1049.5932305582278,4982.851548740064
Europe-Middle East,1059.31476351837,4903.601460701294
Europe-Middle East,1069.126339173476,4838.149179445545
Europe-Middle East,1079.0287915161834,4773.858744413348
Europe-Middle East,1089.0229622637305,4612.482196959867
Europe-Middle East,1099.1097009294972,4566.722384858249
Europe-Middle East,1109.2898648952228,4533.761224801872
Europe-Middle East,1119.5643194838783,4464.49566172664
Europe-Middle East,1129.9339380332217,4348.555698463379
Europe-Middle East,1140.399601970033,4283.287544548364
Europe-Middle East,1150.9622008850324,4208.15311389128
Europe-Middle East,1161.6226326085018,4122.006527890086
Europe-Middle East,1172.3818032865984,4061.7525242218817
Europe-Middle East,1183.240627458378,3855.9575950040453
Europe-Middle East,1194.2000281335324,3757.745484961829
Europe-Middle East,1205.2609368708424,3627.646586382316
Europe-Middle East,1216.424293857368,3532.5560558704974
Europe-Middle East,1227.691047988359,3455.070998481252
Europe-Middle East,1239.0621569479156,3398.6735404877318
Europe-Middle East,1250.5385872903914,3249.605682350246
Europe-Middle East,1262.1213145225472,3088.6242524657055
Europe-Middle East,1273.8113231864784,2848.3774901078013
Europe-Middle East,1285.6096069432965,2791.6746333933415
Europe-Middle East,1297.5171686575868,2668.0148511152897
Europe-Middle East,1309.5350204826677,2569.0656132930944
Europe-Middle East,1321.6641839466051,2489.146593177372
Europe-Middle East,1333.9056900390588,2403.8227966127606
Europe-Middle East,1346.260579298911,2396.6796595387636
Europe-Middle East,1358.7299019027091,2379.414762938425
Europe-Middle East,1371.3147177539456,2371.443668733506
Europe-Middle East,1384.0160965731316,2339.490698532588
Europe-Middle East,1396.8351179887397,2325.907447278507
Europe-Middle East,1409.7728716289676,2322.518495176426
Europe-Middle East,1422.8304572143518,2320.63279020573
Europe-Middle East,1436.0089846512606,2295.914757659937
Europe-Middle East,1449.3095741262166,2291.1766651388143
Europe-Middle East,1462.73335620113,2291.1766651388143
Europe-Middle East,1476.281471909391,2289.913177094946
Europe-Middle East,1489.9550728528538,2288.5074609543494
Europe-Middle East,1503.7553212997384,2275.204028077454
Europe-Middle East,1517.6833902834053,2275.204028077454
Europe-Middle East,1531.7404637020798,2275.204028077454
Europe-Middle East,1545.9277364194786,2264.6705040087927
Europe-Middle East,1560.246414366368,2264.6705040087927
Europe-Middle East,1574.6977146430868,2259.2974004731327
Europe-Middle East,1589.2828656229779,2258.3790483674047
Europe-Middle East,1604.0031070568198,2258.3790483674047
Europe-Middle East,1618.8596901781991,2248.422038531535
Europe-Middle East,1633.8538778098603,2248.422038531535
Europe-Middle East,1648.9869444710648,2246.7189675013187
Europe-Middle East,1664.2601764859035,2245.066100661107
Europe-Middle East,1679.674872092653,2241.0049274729345
Europe-Middle East,1695.2323415541214,2241.0049274729345
Europe-Middle East,1710.9339072690134,2241.0049274729345
Europe-Middle East,1726.780903884356,2245.066100661107
Europe-Middle East,1742.774678408919,2241.0049274729345
Europe-Middle East,1758.9165903277326,2241.0049274729345
Europe-Middle East,1775.2080117176358,2245.066100661107
Europe-Middle East,1791.6503273638994,2246.7189675013187
Europe-Middle East,1808.2449348779517,2258.3790483674047
Europe-Middle East,1824.9932448161524,2253.6654507887856
Europe-Middle East,1841.8966807997108,2253.6654507887856
Europe-Middle East,1858.9566796356883,2248.422038531535
Europe-Middle East,1876.1746914391194,2253.6654507887856
Europe-Middle East,1893.5521797562951,2258.3790483674047
Europe-Middle East,1911.0906216891378,2261.7549243906465
Europe-Middle East,1928.7915080207777,2265.2322658400662
Europe-Middle East,1946.6563433422632,2266.5348180860283
Europe-Middle East,1964.6866461804445,2273.2574932383804
Europe-Middle East,1982.8839491270714,2274.0626323365254
Europe-Middle East,2001.249798969037,2278.3600266362287
Europe-Middle East,2019.7857568198785,2288.2922146964065
Europe-Middle East,2038.4933982524642,2290.782957198511
Europe-Middle East,2057.3743134329115,2298.5496634741
Europe-Middle East,2076.4301072557746,2303.3451906205114
Europe-Middle East,2095.662399480433,2312.2686083465014
Europe-Middle East,2115.0728248687947,2321.8769993563565
Europe-Middle East,2134.6630333242456,2330.0173189105863
Europe-Middle East,2154.434690031882,2347.9759541537105
Europe-Middle East,2174.3894756000795,2364.16387744769
Europe-Middle East,2194.5290862033135,2382.85130044899
Europe-Middle East,2214.855233726359,2422.188236518734
Europe-Middle East,2235.3696459097964,2436.7809909386515
Europe-Middle East,2256.0740664968594,2526.1904634298126
Europe-Middle East,2276.97025538168,2582.5579762117472
Europe-Middle East,2298.059988758851,2620.010347798172
Europe-Middle East,2319.3450592744275,2666.3497872575426
Europe-Middle East,2340.827276178294,2746.7473245216493
Europe-Middle East,2362.508465477945,2808.8184524862895
Europe-Middle East,2384.39047009372,2973.8160371433314
Europe-Middle East,2406.475150015424,3234.4228008528116
Europe-Middle East,2428.76438246045,3399.9475039195568
Europe-Middle East,2451.2600620333396,3615.0029364490965
Europe-Middle East,2473.9641008868116,3771.7676038082636
Europe-Middle East,2496.8784288843267,4019.721500878628
Europe-Middle East,2520.004993764092,4148.531864024366
Europe-Middle East,2543.345761304648,4344.173699218047
Europe-Middle East,2566.9027154919518,4478.739236852669
Europe-Middle East,2590.677858688006,4603.965997176867
Europe-Middle East,2614.673211801092,4798.875315171483
Europe-Middle East,2638.8908144575103,5018.51704465687
Europe-Middle East,2663.3327251749806,5158.473387689479
Europe-Middle East,2688.0010215376074,5228.113056121116
Europe-Middle East,2712.897800372464,5325.077152893599
Europe-Middle East,2738.0251779278574,5408.820401428409
Europe-Middle East,2763.3852900531697,5557.383629921085
Europe-Middle East,2788.9802923804396,5757.3413781242125
Europe-Middle East,2814.812360507581,5893.106687838652
Europe-Middle East,2840.883690183301,5999.489893039499
Europe-Middle East,2867.1964974937696,6152.208979441455
Europe-Middle East,2893.75301905095,6233.1154620124635
Europe-Middle East,2920.555512182745,6349.25296789023
Europe-Middle East,2947.6062551248588,6448.330929188708
Europe-Middle East,2974.907547214441,6545.14789834238
Europe-Middle East,3002.4617090855495,6682.8202043346555
Europe-Middle East,3030.2710828663962,6703.356855480659
Europe-Middle East,3058.3380323784318,6716.188060781647
Europe-Middle East,3086.6649433372745,6756.391574848576
Europe-Middle East,3115.254223555488,6831.381547237295
Europe-Middle East,3144.108303147265,7030.241264758537
Europe-Middle East,3173.229634734976,7118.173044512083
Europe-Middle East,3202.62069365765,7214.674678611991
Europe-Middle East,3232.2839781813805,7562.9183389258105
Europe-Middle East,3262.2220097116697,7700.241269509351
Europe-Middle East,3292.4373330077688,7796.401187328359
Europe-Middle East,3322.9325163989715,7838.667457352996
Europe-Middle East,3353.7101520029287,7912.146778064932
Europe-Middle East,3384.772855945983,8009.660180768692
Europe-Middle East,3416.1232685855284,8043.279728445785
Europe-Middle East,3447.764054734464,8163.654081718778
Europe-Middle East,3479.697903887691,8403.287663919647
Europe-Middle East,3511.9275304507273,8592.817818431064
Europe-Middle East,3544.4556739704353,8806.602159954495
Europe-Middle East,3577.285099367873,8882.113959539529
Europe-Middle East,3610.4185971733373,9008.271709068846
Europe-Middle East,3643.8589837635445,9026.384346929519
Europe-Middle East,3677.6091016010305,9205.966606197868
Europe-Middle East,3711.671819475767,9456.520702379672
Europe-Middle East,3746.050032748993,9555.152154590278
Europe-Middle East,3780.746663599349,9615.998364422165
Europe-Middle East,3815.7646612712483,9631.117728047171
Europe-Middle East,3851.107002325569,9713.877026866878
Europe-Middle East,3886.7766908926674,9829.62575958409
Europe-Middle East,3922.7767589277196,9991.370501461115
Europe-Middle East,3959.110266468459,10026.886149288941
Europe-Middle East,3995.7803018952695,10115.312602261283
Europe-Middle East,4032.7899821937053,10235.609208937742
Europe-Middle East,4070.142453219439,10260.154186842152
Europe-Middle East,4107.840889965647,10449.690049867928
Europe-Middle East,4145.888496832911,10449.690049867928
Europe-Middle East,4184.288507901584,10537.785063725662
Europe-Middle East,4223.044187206672,10580.114297932872
Europe-Middle East,4262.158829015325,10622.194771640556
Europe-Middle East,4301.635758106795,10684.402517489245
Europe-Middle East,4341.478330055092,10809.914590360786
Europe-Middle East,4381.6899315141945,10862.584199853613
Europe-Middle East,4422.273980505896,10928.184639625113
Europe-Middle East,4463.233926710397,10978.926010018007
Europe-Middle East,4504.573251759459,11028.877723602225
Europe-Middle East,4546.2954695324,11103.485235426173
Europe-Middle East,4588.404126454761,11093.75493394454
Europe-Middle East,4630.902801799737,11153.160668262144
Europe-Middle East,4673.795107992463,11103.485235426173
Europe-Middle East,4717.084690917017,11114.65344695226
Europe-Middle East,4760.775230226368,11190.90609746553
Europe-Middle East,4804.870439655134,11190.90609746553
Europe-Middle East,4849.374067335233,11207.633831701345
Europe-Middle East,4894.289896114531,11211.750200749817
Europe-Middle East,4939.621743878321,11207.633831701345
Europe-Middle East,4985.373463873893,11211.450038524099
Europe-Middle East,5031.548945038056,11218.475806499126
Europe-Middle East,5078.152112327671,11246.665322977464
Europe-Middle East,5125.1869270533325,11352.681089247111
Europe-Middle East,5172.657387216019,11372.59736396568
Europe-Middle East,5220.567527846975,11417.288522210441
Europe-Middle East,5268.921421350677,11372.59736396568
Europe-Middle East,5317.723177850967,11386.711289842951
Europe-Middle East,5366.976945540476,11446.451029265834
Europe-Middle East,5416.686911033152,11446.451029265834
Europe-Middle East,5466.857299720181,11381.922412347369
Europe-Middle East,5517.492376129128,11459.553936610584
Europe-Middle East,5568.596444286409,11446.451029265834
Europe-Middle East,5620.173848083187,11550.334724677157
Europe-Middle East,5672.228971644543,11550.334724677157
Europe-Middle East,5724.766239702178,11481.687866608161
Europe-Middle East,5777.790117970507,11473.905895086347
Europe-Middle East,5831.305113526219,11473.905895086347
Europe-Middle East,5885.3157751914505,11496.30340071116
Europe-Middle East,5939.826693920357,11473.905895086347
Europe-Middle East,5994.842503189409,11420.357078545036
Europe-Middle East,6050.367879391224,11420.357078545036
Europe-Middle East,6106.407542232037,11388.658073482402
Europe-Middle East,6162.966255132942,11360.962889826787
Europe-Middle East,6220.048825634712,11360.962889826787
Europe-Middle East,6277.6601058065,11388.658073482402
Europe-Middle East,6335.8049926582535,11455.722496192666
Europe-Middle East,6394.488428556936,11477.856426190243
Europe-Middle East,6453.715401646701,11455.722496192666
Europe-Middle East,6513.490946272802,11446.451029265834
Europe-Middle East,6573.8201434095845,11477.856426190243
Europe-Middle East,6634.708121092351,11519.87769362516
Europe-Middle East,6696.160054853215,11519.87769362516
Europe-Middle East,6758.18116816111,11496.30340071116
Europe-Middle East,6820.7767328656855,11420.357078545036
Europe-Middle East,6883.952069645496,11458.473335062597
Europe-Middle East,6947.712548460239,11481.368740914628
Europe-Middle East,7012.063589007176,11396.515507312577
Europe-Middle East,7077.010661181889,11383.913161411165
Europe-Middle East,7142.559285543126,11428.4288532379
Europe-Middle East,7208.715033782135,11458.473335062597
Europe-Middle East,7275.483529196233,11396.515507312577
Europe-Middle East,7342.870447166758,11348.424879850458
Europe-Middle East,7410.881515641569,11360.962889826787
Europe-Middle East,7479.522515621821,11320.041298599674
Europe-Middle East,7548.7992816534315,11303.873439528192
Europe-Middle East,7618.717702322999,11277.229523329905
Europe-Middle East,7689.283720758305,11211.450038524099
Europe-Middle East,7760.5033351335705,11188.078679455768
Europe-Middle East,7832.382599179196,11098.286514337458
Europe-Middle East,7904.927622696421,11046.769859479693
Europe-Middle East,7978.14457207663,11002.144609797298
Europe-Middle East,8052.03967082547,10954.780648420077
Europe-Middle East,8126.6192000919455,10912.564243064084
Europe-Middle East,8201.889499202203,10901.015983670226
Europe-Middle East,8277.856966198473,10866.482074044376
Europe-Middle East,8354.528058382872,10853.304457566428
Europe-Middle East,8431.90929286625,10805.14774589357
Europe-Middle East,8510.007247122247,10787.984588941235
Europe-Middle East,8588.82855954625,10733.911812662762
Europe-Middle East,8668.379930019773,10678.17288833168
Europe-Middle East,8748.668120479913,10662.689187482873
Europe-Middle East,8829.699955494081,10637.197459372792
Europe-Middle East,8911.4823228402,10599.267388840079
Europe-Middle East,8994.022174092044,10563.12311479457
Europe-Middle East,9077.326525210223,10525.578973788568
Europe-Middle East,9161.402457138522,10447.203376159156
Europe-Middle East,9246.257116405734,10413.092464455
Europe-Middle East,9331.897715733237,10386.52509248099
Europe-Middle East,9418.33153464795,10304.806661758406
Europe-Middle East,9505.56592010119,10246.867211217443
Europe-Middle East,9593.608287093146,10217.11186400167
Europe-Middle East,9682.466119303122,10204.106220499136
Europe-Middle East,9772.146969725723,10139.482317669343
Europe-Middle East,9862.65846131282,10086.239940911042
Europe-Middle East,9954.008287621518,9950.652536106865
Europe-Middle East,10046.20421346813,9940.022438690708
Europe-Middle East,10139.254075588142,9916.611041547105
Europe-Middle East,10233.16578330245,9853.335719263941
Europe-Middle East,10327.947319189525,9808.148216165544
Europe-Middle East,10423.60673976401,9705.977662853338
Europe-Middle East,10520.15217616159,9669.625056446795
Europe-Middle East,10617.59183482999,9637.379788766846
Europe-Middle East,10715.933998226712,9597.763144855538
Europe-Middle East,10815.187025522891,9531.183353403478
Europe-Middle East,10915.35935331391,9454.686044924107
Europe-Middle East,11016.459496336569,9405.706725747128
Europe-Middle East,11118.496048192697,9382.86641615303
Europe-Middle East,11221.477682079802,9323.56817033421
Europe-Middle East,11325.413151528126,9293.467385949285
Europe-Middle East,11430.311291144786,9195.55032758669
Europe-Middle East,11536.181017364785,9180.418642218883
Europe-Middle East,11643.031329208758,9140.258853619758
Europe-Middle East,11750.871309048076,9097.179682735832
Europe-Middle East,11859.710123376706,9038.58009158563
Europe-Middle East,11969.557023590429,8995.421662058929
Europe-Middle East,12080.42134677329,8979.466943986516
Europe-Middle East,12192.312516491094,8960.685481801593
Europe-Middle East,12305.240043592616,8910.483615740308
Europe-Middle East,12419.213527017846,8816.678881581482
Europe-Middle East,12534.242654613994,8778.96954269514
Europe-Middle East,12650.337203959038,8728.82805956831
Europe-Middle East,12767.507043192643,8693.017872526363
Europe-Middle East,12885.76213185518,8683.690144273665
Europe-Middle East,13005.112521734098,8662.34364322103
Europe-Middle East,13125.568357718426,8609.752146793538
Europe-Middle East,13247.139878661175,8596.749990327364
Europe-Middle East,13369.837418249452,8564.802518223936
Europe-Middle East,13493.671405883064,8531.903861697623
Europe-Middle East,13618.652367560828,8520.003884425343
Europe-Middle East,13744.790926775366,8494.760769402223
Europe-Middle East,13872.09780541621,8470.033611612002
Europe-Middle East,14000.58382468096,8436.535873205677
Europe-Middle East,14130.259905995335,8422.784168655395
Europe-Middle East,14261.137071941297,8418.022806921785
Europe-Middle East,14393.226447194065,8413.073418041819
Europe-Middle East,14526.539259467812,8399.845492068103
Europe-Middle East,14661.086840469829,8373.102645322426
Europe-Middle East,14796.880626863964,8351.72706058179
Europe-Middle East,14933.932161242534,8336.16024027048
Europe-Middle East,15072.253093107554,8320.031184922547
Europe-Middle East,15211.855179861048,8241.329807378683
Europe-Middle East,15352.75028780421,8213.718796809419
Europe-Middle East,15494.950393146315,8196.543158210563
Europe-Middle East,15638.467583022477,8166.830012710558
Europe-Middle East,15783.314056521198,8148.387226513198
Europe-Middle East,15929.50212572123,8100.891812758977
Europe-Middle East,16077.04421673822,8075.3630756922885
Europe-Middle East,16225.952870780871,8064.827528810496
Europe-Middle East,16376.24074521689,8060.731535065077
Europe-Middle East,16527.920614648974,8029.379028327228
Europe-Middle East,16681.005372000593,7988.374280878369
Europe-Middle East,16835.508029612007,7969.032040542426
Europe-Middle East,16991.441720346258,7946.308168020498
Europe-Middle East,17148.819698705407,7940.263478755844
Europe-Middle East,17307.655341957274,7894.705395366313
Europe-Middle East,17467.962151272455,7869.876365896014
Europe-Middle East,17629.75375287204,7853.275615345747
Europe-Middle East,17793.04389918577,7837.881336091979
Europe-Middle East,17957.84647002097,7819.664302725092
Europe-Middle East,18124.175473742394,7777.314541526609
Europe-Middle East,18292.04504846294,7679.718100597966
Europe-Middle East,18461.469463245456,7658.131385234428
Europe-Middle East,18632.4631193156,7643.221546908707
Europe-Middle East,18805.040551285834,7618.046799780065
Europe-Middle East,18979.21642839103,7591.1138931797395
Europe-Middle East,19155.00555573528,7583.713572763239
Europe-Middle East,19332.42287555043,7555.720554457329
Europe-Middle East,19511.483468466162,7544.37788088519
Europe-Middle East,19692.202554791733,7498.775592373957
Europe-Middle East,19874.59549580986,7487.976461137834
Europe-Middle East,20058.677795082338,7468.518065143369
Europe-Middle East,20244.46509976802,7436.0716150837015
Europe-Middle East,20431.973201952704,7399.32192286881
Europe-Middle East,20621.218039991443,7383.981142260925
Europe-Middle East,20812.215699863413,7381.592641081161
Europe-Middle East,21004.98241653915,7351.359025849946
Europe-Middle East,21199.53457536069,7331.777674354105
Europe-Middle East,21395.888713434215,7317.747865253238
Europe-Middle East,21594.061521035674,7303.166554664311
Europe-Middle East,21794.06984302958,7291.277449643772
Europe-Middle East,21995.930680300746,7265.696401415134
Europe-Middle East,22199.661191199524,7261.8210260259875
Europe-Middle East,22405.27869300018,7254.482391178052
Europe-Middle East,22612.800663372793,7237.619007708319
Europe-Middle East,22822.244741869006,7228.1899730092755
Europe-Middle East,23033.62873142131,7209.093662100549
Europe-Middle East,23246.970599856457,7206.248293002646
Europe-Middle East,23462.288481422627,7201.717722767125
Europe-Middle East,23679.60067833079,7196.084925591308
Europe-Middle East,23898.92566231053,7189.779783815243
Europe-Middle East,24120.282076180072,7167.864697572367
Europe-Middle East,24343.688735431082,7164.823240675938
Europe-Middle East,24569.1646298279,7164.277877813258
Europe-Middle East,24796.7289250216,7164.277877813258
Europe-Middle East,25026.400964179218,7160.56174859822
Europe-Middle East,25258.200269627847,7156.544322252128
Europe-Middle East,25492.146544514202,7149.61109500147
Europe-Middle East,25728.25967447932,7146.540836586439
Europe-Middle East,25966.559729348723,7146.540836586439
Europe-Middle East,26207.06696483855,7148.4895895551
Europe-Middle East,26449.801824277198,7149.61109500147
Europe-Middle East,26694.78494034318,7148.4895895551
Europe-Middle East,26942.03713681882,7149.61109500147
Europe-Middle East,27191.579430360187,7156.544322252128
Europe-Middle East,27443.43303228368,7163.76061432682
Europe-Middle East,27697.619350368906,7163.76061432682
Europe-Middle East,27954.159990678534,7164.644716554552
Europe-Middle East,28213.076759394706,7167.864697572367
Europe-Middle East,28474.391664672476,7171.705833064308
Europe-Middle East,28738.12691851069,7188.16070378117
Europe-Middle East,29004.304938639914,7193.987836486476
Europe-Middle East,29272.94835042813,7207.978399956634
Europe-Middle East,29544.0799888038,7224.540170644546
Europe-Middle East,29817.72290019673,7226.584241438985
Europe-Middle East,30093.90034449724,7226.584241438985
Europe-Middle East,30372.635797033116,7239.1138473063165
Europe-Middle East,30653.952950565235,7257.891231325266
Europe-Middle East,30937.875717301366,7257.891231325266
Europe-Middle East,31224.428230928577,7265.246093205124
Europe-Middle East,31513.634848664828,7267.530539680582
Europe-Middle East,31805.5201533292,7287.521941211349
